,frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom,eye_path,head_rotation,head_path,background_path,key
695,695,9,glare,W,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,was,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareWglare_2_MTrueMMplainplainwalltechnicalbody35-3o_small_s1.5
696,696,9,glare,W,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,was,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareWglare_2_MTrueMMplainplainwalltechnicalbody35-3o_small_s1.5
697,697,9,glare,AA1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,was,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAA1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
698,698,9,glare,AA1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,was,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAA1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
699,699,9,glare,Z,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,was,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareZglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
700,700,9,glare,Z,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,was,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareZglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
701,701,9,glare,F,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareFglare_2_MTrueMMplainplainwalltechnicalbody35-3f_s1.5
702,702,9,glare,F,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareFglare_2_MTrueMMplainplainwalltechnicalbody35-3f_s1.5
703,703,9,glare,F,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareFglare_2_MTrueMMplainplainwalltechnicalbody35-3f_s1.5
704,704,9,glare,AH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
705,705,9,glare,AH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
706,706,9,glare,AH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
707,707,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
708,708,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
709,709,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,fun,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
710,710,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
711,711,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
712,712,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
713,713,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
714,714,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
715,715,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
716,716,9,glare,DH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,the,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareDHglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
717,717,9,glare,AH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,the,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
718,718,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
719,719,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
720,720,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
721,721,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
722,722,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
723,723,9,glare,G,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
724,724,9,glare,G,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
725,725,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
726,726,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
727,727,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
728,728,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
729,729,9,glare,NG,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNGglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
730,730,9,glare,NG,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareNGglare_2_MTrueMMplainplainwalltechnicalbody35-3th_s1.5
731,731,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
732,732,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
733,733,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
734,734,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwalltechnicalbody35-3m_b_close_s1.5
735,735,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
736,736,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
737,737,9,glare,G,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
738,738,9,glare,G,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_2_MTrueMMplainplainwalltechnicalbody35-3d_j_ch_s1.5
739,739,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,beginning,M,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_MTrueMMplainplainwalltechnicalbody35-3a_e_s1.5
