frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom 
780,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
781,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
782,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
783,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
784,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
785,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
786,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
787,9,spoked,B,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
788,9,spoked,B,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
789,9,spoked,IH0,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
790,9,spoked,IH0,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
791,9,spoked,K,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
792,9,spoked,K,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
793,9,spoked,AO1,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
794,9,spoked,Z,not_blinking,spoked,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,Because,L,plain,plain,wall,explain,,False,spoked,0.0
795,9,spoked,IH1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,it,L,plain,plain,wall,explain,,False,spoked,0.0
796,9,spoked,IH1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,it,L,plain,plain,wall,explain,,False,spoked,0.0
797,9,spoked,IH1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,it,L,plain,plain,wall,explain,,False,spoked,0.0
798,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,it,L,plain,plain,wall,explain,,False,spoked,0.0
799,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,it,L,plain,plain,wall,explain,,False,spoked,0.0
800,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,it,L,plain,plain,wall,explain,,False,spoked,0.0
801,9,spoked,W,not_blinking,spoked,False,R,./images/mouth/character_9/sad/o_small_s.png,False,was,L,plain,plain,wall,explain,,False,spoked,0.0
802,9,spoked,W,not_blinking,spoked,False,R,./images/mouth/character_9/sad/o_small_s.png,False,was,L,plain,plain,wall,explain,,False,spoked,0.0
803,9,spoked,AA1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,was,L,plain,plain,wall,explain,,False,spoked,0.0
804,9,spoked,Z,not_blinking,spoked,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,was,L,plain,plain,wall,explain,,False,spoked,0.0
805,9,sad,,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
806,9,sad,,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
807,9,sad,,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
808,9,sad,,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
809,9,spoked,R,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
810,9,spoked,R,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
811,9,spoked,IH0,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
812,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
813,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
814,9,spoked,IY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
815,9,spoked,IY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
816,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
817,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
818,9,spoked,NG,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
819,9,sad,,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,,False,spoked,0.0
820,9,spoked,R,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
821,9,spoked,R,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
822,9,spoked,IH0,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
823,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
824,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
825,9,spoked,IY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
826,9,spoked,IY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
827,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
828,9,spoked,T,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
829,9,spoked,NG,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,explain,,False,spoked,0.0
830,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
831,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
832,9,spoked,P,not_blinking,spoked,False,R,./images/mouth/character_9/sad/m_b_close_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
833,9,spoked,R,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
834,9,spoked,R,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
835,9,spoked,AA1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
836,9,spoked,AA1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
837,9,spoked,S,not_blinking,spoked,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
838,9,spoked,S,not_blinking,spoked,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
839,9,spoked,EH2,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
840,9,spoked,EH2,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,process,L,plain,plain,wall,explain,,False,spoked,0.0
841,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
842,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
843,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
844,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
845,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
846,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
847,9,spoked,AY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,I,L,plain,plain,wall,explain,,False,spoked,0.0
848,9,spoked,HH,not_blinking,spoked,False,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
849,9,spoked,HH,not_blinking,spoked,False,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
850,9,spoked,HH,not_blinking,spoked,False,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
851,9,spoked,EY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
852,9,spoked,EY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
853,9,spoked,EY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
854,9,spoked,T,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
855,9,spoked,T,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,hate,L,plain,plain,wall,technical,,False,spoked,0.0
856,9,sad,,not_blinking,spoked,False,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
857,9,spoked,R,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
858,9,spoked,R,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
859,9,spoked,IH0,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
860,9,spoked,P,not_blinking,spoked,False,M,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
861,9,spoked,P,not_blinking,spoked,False,M,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
862,9,spoked,IY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
863,9,spoked,T,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
864,9,spoked,NG,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
865,9,sad,,not_blinking,spoked,False,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
866,9,spoked,R,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
867,9,spoked,R,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
868,9,spoked,IH0,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
869,9,spoked,P,not_blinking,spoked,False,M,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
870,9,spoked,P,not_blinking,spoked,False,M,./images/mouth/character_9/sad/m_b_close_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
871,9,spoked,IY1,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
872,9,spoked,T,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
873,9,spoked,NG,not_blinking,spoked,False,M,./images/mouth/character_9/sad/th_s.png,False,repeating,L,plain,plain,wall,technical,,False,spoked,0.0
874,9,spoked,P,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
875,9,spoked,P,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
876,9,spoked,R,not_blinking,spoked,True,M,./images/mouth/character_9/sad/th_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
877,9,spoked,R,not_blinking,spoked,True,M,./images/mouth/character_9/sad/th_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
878,9,spoked,AO2,not_blinking,spoked,True,M,./images/mouth/character_9/sad/a_e_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
879,9,spoked,AO2,not_blinking,spoked,True,M,./images/mouth/character_9/sad/a_e_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
880,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
881,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
882,9,spoked,EH1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/a_e_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
883,9,spoked,EH1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/a_e_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
884,9,spoked,AH0,not_blinking,spoked,True,M,./images/mouth/character_9/sad/a_e_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
885,9,spoked,AH0,not_blinking,spoked,True,M,./images/mouth/character_9/sad/a_e_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
886,9,spoked,Z,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
887,9,spoked,Z,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,processes,L,plain,plain,wall,technical,,False,spoked,0.0
888,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
889,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
890,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
891,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
892,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
893,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
894,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
895,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
896,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
897,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
898,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
899,9,spoked,S,not_blinking,spoked,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
900,9,spoked,OW1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/o_small_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
901,9,spoked,OW1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/o_small_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
902,9,spoked,OW1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/o_small_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
903,9,spoked,OW1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/o_small_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
904,9,spoked,OW1,not_blinking,spoked,True,M,./images/mouth/character_9/sad/o_small_s.png,False,so,L,plain,plain,wall,technical,,False,spoked,0.0
905,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
906,9,sad,,not_blinking,spoked,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,,False,spoked,0.0
